rewards, time step
0.113402061856, 204331
0.134168157424, 204890
0.160796324655, 205543
0.128865979381, 205931
0.141277641278, 206745
0.184174624829, 207478
0.391389432485, 208500
0.165876777251, 209133
0.284167794317, 209872
0.0828313253012, 210536
0.465994962217, 211330
0.227686703097, 211879
0.203927492447, 212541
0.253479125249, 213547
0.517418032787, 214523
0.198113207547, 215053
0.537280701754, 215965
0.157657657658, 216631
0.174129353234, 217234
0.250463821892, 217773
0.125588697017, 218410
0.215053763441, 218968
0.167112299465, 219716
0.197628458498, 220222
0.297872340426, 220927
0.431937172775, 221691
0.350553505535, 222775
0.262390670554, 223461
0.261489698891, 224092
0.218373493976, 224756
0.172786177106, 225219
0.125313283208, 225618
0.169628432956, 226237
0.232383808096, 226904
0.4625, 227704
0.0986842105263, 228312
0.174180327869, 228800
0.178100263852, 229558
0.185185185185, 229990
0.155820348304, 231081
0.13093289689, 231692
0.0886075949367, 232087
0.276595744681, 233027
0.174165457184, 233716
0.261538461538, 234366
0.176125244618, 235388
0.230179028133, 236170
0.21472392638, 236822
0.170025188917, 237616
0.257142857143, 238316
0.261306532663, 239311
0.312710154674, 240798
0.0479233226837, 241424
0.294464075383, 242273
0.211406096362, 243290
0.549040511727, 244228
0.189873417722, 244623
0.236263736264, 245533
0.139627659574, 246285
0.122448979592, 246775
0.236842105263, 247345
0.143504531722, 248007
0.242290748899, 249142
0.176348547718, 250106
0.359820089955, 251440
0.203313253012, 252104
0.152477763659, 252891
0.101088646967, 253534
0.210280373832, 254176
0.12987012987, 254561
0.238636363636, 255441
0.18, 256191
0.208747514911, 256694
0.157728706625, 257328
0.309126594701, 258347
0.121495327103, 258882
0.125968992248, 259398
0.151724137931, 260123
0.137895812053, 261102
0.106382978723, 261713
0.223880597015, 262316
0.18691588785, 262958
0.187224669604, 263866
0.179597701149, 264562
0.196451204056, 265351
0.18149882904, 266205
0.354077253219, 267137
0.256097560976, 267957
0.0478468899522, 268584
0.171073094868, 269227
0.173708920188, 270292
0.168831168831, 270677
0.10147601476, 271219
0.0791556728232, 271598
0.225806451613, 272063
0.232300884956, 272967
0.142118863049, 273354
0.283422459893, 274289
0.260545905707, 275095
0.239583333333, 276055
0.206270627063, 276661
0.233402489627, 277625
0.171849427169, 278236
0.110294117647, 278644
0.333333333333, 279274
0.0593220338983, 279864
0.230769230769, 280644
0.220318237454, 281461
0.149359886202, 282164
0.219683655536, 282733
0.274451097804, 283735
0.189255189255, 284554
0.128440366972, 285099
0.26825633383, 285770
0.183823529412, 286178
0.0731707317073, 286793
0.426751592357, 287578
0.391491985203, 289200
0.394877267876, 290137
0.292112950341, 291164
0.179372197309, 291833
0.227272727273, 292493
0.139211136891, 293355
0.53865652725, 294144
0.229970326409, 294818
0.21568627451, 295328
0.277777777778, 296282
0.161725067385, 297024
0.187032418953, 297826
0.339335180055, 298548
0.276836158192, 299433
0.215311004785, 299851
0.185406698565, 300687
0.250809061489, 301305
0.138017565872, 302102
0.31067961165, 303132
0.265553869499, 303791
0.23178807947, 304244
0.239294710327, 305038
0.215053763441, 305968
0.141025641026, 306358
0.213333333333, 306733
0.307167235495, 307319
0.257595772787, 308076
0.156438026474, 308907
0.382626680455, 309874
0.125968992248, 310390
0.228395061728, 311200
0.204236006051, 311861
0.27446300716, 312699
0.195058517555, 313468
0.193014705882, 314012
0.196220930233, 314700
0.318985395849, 316001
0.277777777778, 316559
0.413333333333, 317309
0.45104510451, 318218
0.130548302872, 318601
0.307142857143, 319301
0.259900990099, 320109
0.109034267913, 320751
0.0577557755776, 321357
0.185589519651, 321815
0.0993883792049, 322469
0.216316440049, 323278
0.214285714286, 323768
0.339262187088, 325286
0.131926121372, 325665
0.231578947368, 326140
0.238828967643, 327438
0.208655332303, 328085
0.294486215539, 328883
0.315265486726, 329787
0.0986842105263, 330243
0.321705426357, 331533
0.140562248996, 332280
0.201342281879, 332876
0.0281425891182, 333409
0.222222222222, 334219
0.182421227197, 334822
0.121359223301, 335234
0.401968826907, 336453
0.281602002503, 337252
0.202578268877, 337795
0.211267605634, 338647
0.300429184549, 339346
0.195214105793, 340140
0.215163934426, 340628
0.204460966543, 341435
0.280289330922, 343094
0.358711566618, 344460
0.205882352941, 344970
0.155860349127, 345772
0.186500888099, 346335
0.401174168297, 347357
0.425425425425, 348356
0.165094339623, 348992
0.167464114833, 349619
0.18337408313, 350028
0.154494382022, 350740
0.236523652365, 351649
0.12315270936, 352258
0.230769230769, 352648
0.307262569832, 353364
0.149253731343, 353967
0.256097560976, 354377
0.128805620609, 354804
0.154516640254, 356066
0.191326530612, 356458
0.286343612335, 357139
0.457373988799, 358746
0.331050228311, 359622
0.130548302872, 360005
0.244094488189, 360640
0.177215189873, 361035
0.163297045101, 361678
0.254237288136, 362504
0.263819095477, 363300
0.256975036711, 363981
0.233160621762, 364560
0.190582959641, 365006
0.266203703704, 365438
0.116618075802, 365781
0.189473684211, 366256
0.141955835962, 367207
0.173913043478, 367667
0.288356909684, 368586
0.237789203085, 369364
0.46618852459, 370340
0.0298210735586, 370843
0.314465408805, 371638
0.164319248826, 372277
0.185581727338, 373678
0.156950672646, 374347
0.239417071478, 375788
0.154994259472, 376659
0.16369047619, 377331
0.21662763466, 378185
0.13230429989, 379092
0.330188679245, 379728
0.540540540541, 380912
0.139240506329, 381307
0.351351351351, 382417
0.196078431373, 382927
0.250659630607, 383306
0.492505353319, 384240
0.221300138313, 384963
0.176817288802, 385472
0.176268271711, 386635
0.207373271889, 387286
0.399201596806, 388288
0.216606498195, 388842
0.0845410628019, 389256
0.23642732049, 390398
0.17578125, 390910
0.288335517693, 391673
0.301339285714, 392569
0.0901803607214, 393068
0.222355769231, 393900
0.103092783505, 394288
0.449844881075, 395255
0.0709219858156, 395678
0.234972677596, 396593
0.317577548006, 397947
0.312783318223, 399050
0.193236714976, 400085
0.153452685422, 400867
0.0553505535055, 401409
0.213333333333, 401784
0.0946372239748, 402418
0.10752688172, 402883
0.195936139332, 403572
0.0899742930591, 403961
0.229244114002, 404768
0.234375, 405600
0.319617927994, 406961
0.16875, 407761
0.172413793103, 408370
0.10060362173, 408867
0.252403846154, 409699
0.34649122807, 410839
0.227272727273, 411807
0.348943985308, 412896
0.290076335878, 413551
0.116279069767, 413895
0.121396054628, 414554
0.203442879499, 415193
0.263157894737, 415687
0.326594090202, 416330
0.292421746293, 417544
0.235897435897, 418519
0.150684931507, 418884
0.0598086124402, 419302
0.115681233933, 419691
0.127795527157, 420317
0.270479134467, 420964
0.329046898638, 422286
0.248815165877, 423130
0.0281425891182, 423663
0.22952853598, 424469
0.227272727273, 425151
0.304487179487, 425775
0.153256704981, 426297
0.390334572491, 427373
0.0815660685155, 427986
0.249671484888, 428747
0.577136514983, 429648
0.46439628483, 430940
0.27027027027, 431458
0.222222222222, 431953
0.230125523013, 432670
0.147058823529, 433316
0.0916230366492, 433698
0.0317796610169, 434170
0.207509881423, 434676
0.102739726027, 435114
0.248054474708, 436142
0.272525027809, 437041
0.225433526012, 437906
0.191347753744, 438507
0.181623931624, 439443
0.148063781321, 439882
0.348837209302, 440269
0.355450236967, 440691
0.369068541301, 441260
0.15332197615, 441847
0.226993865031, 442662
0.30235162374, 443555
0.321821036107, 444192
0.248868778281, 444855
0.177469135802, 445503
0.192616372392, 446126
0.241596638655, 446602
0.153733528551, 447285
0.0955414012739, 447913
0.248478701826, 448899
0.186104218362, 449302
0.160891089109, 450110
0.309200603318, 450773
0.22759601707, 451476
0.127659574468, 451946
0.248691099476, 452710
0.260869565217, 453400
0.232181425486, 454326
0.190641247834, 454903
0.0747663551402, 455438
0.168453292496, 456091
0.142857142857, 456721
0.357723577236, 457951
0.232793522267, 458445
0.613847251963, 459846
0.30193236715, 460260
0.21207177814, 460873
0.142566191446, 461364
0.218617771509, 462073
0.291327913279, 462811
0.398912058024, 463914
0.111111111111, 464409
0.148221343874, 464915
0.221382289417, 465841
0.160857908847, 466214
0.272161741835, 466857
0.140056022409, 467214
0.492351816444, 468260
0.179760319574, 469011
0.198275862069, 469591
0.214968152866, 470219
0.234482758621, 470944
0.0665680473373, 471620
0.378787878788, 472544
0.17571884984, 473170
0.376226826609, 474087
0.0333333333333, 474537
0.240384615385, 475057
0.204236006051, 475718
0.166666666667, 476228
0.229357798165, 477100
0.198529411765, 477780
0.160349854227, 478466
0.125, 479106
0.160349854227, 480135
0.154494382022, 480491
0.189873417722, 481202
0.157170923379, 481711
0.211930926217, 482348
0.405198776758, 483002
0.231638418079, 483887
0.334346504559, 484545
0.339308578745, 485326
0.234521575985, 485859
0.218309859155, 486569
0.200286123033, 487268
0.152671755725, 487923
0.216417910448, 488593
0.281767955801, 490403
0.193321616872, 490972
0.166468489893, 491813
0.176304654443, 492522
0.220680958386, 493315
0.264350453172, 493977
0.307503075031, 494790
0.26444662096, 495811
0.266272189349, 496487
0.3125, 497159
0.292134831461, 498049
0.192802056555, 498438
0.117493472585, 498821
0.227848101266, 499216
0.190582959641, 499662
0.327743902439, 500318
0.240054869684, 501047
0.223765432099, 501695
0.198915009042, 502248
0.23199023199, 503067
0.25390625, 503579
0.209627329193, 504223
0.197368421053, 504603
0.138888888889, 504999
0.282457879088, 506008
0.207286432161, 506804
0.118694362018, 507478
0.202898550725, 508168
0.281690140845, 508665
0.258620689655, 509071
0.336866010598, 510392
0.211678832117, 511077
0.275590551181, 511458
0.247524752475, 512266
0.219298245614, 513064
0.0912778904665, 513557
0.276890308839, 514496
0.0940170940171, 515081
0.306569343066, 515766
0.220385674931, 516129
0.2, 516529
0.334394904459, 517157
0.15306122449, 517549
0.51912568306, 518464
0.238473767886, 519093
0.19592476489, 519731
0.298507462687, 520401
0.226608187135, 521085
0.198938992042, 521839
0.274336283186, 522969
0.171009771987, 523583
0.246913580247, 524312
0.51690821256, 525347
0.241327300151, 526010
0.225663716814, 527140
0.26, 527640
0.197183098592, 527995
0.0686274509804, 528505
0.171232876712, 529235
0.298850574713, 530105
0.224438902743, 530506
0.245398773006, 531810
0.154838709677, 532585
0.47123623011, 533402
0.428033866416, 534465
0.168195718654, 535119
0.319792566984, 536276
0.169014084507, 536631
0.192307692308, 537255
0.192023633678, 537932
0.197368421053, 538844
0.262390670554, 539530
0.193498452012, 540176
0.240585774059, 540654
0.227272727273, 541138
0.505540166205, 542582
0.07, 543082
0.499390986602, 543903
0.178268251273, 544492
0.143051771117, 545226
0.18697225573, 546055
0.266418835192, 546862
0.387797311272, 547829
0.139627659574, 548581
0.120663650075, 549244
0.242382271468, 549966
0.175840978593, 550620
0.24504084014, 551477
0.19302615193, 552280
0.197452229299, 553065
0.253623188406, 553479
0.0684931506849, 553990
0.195707070707, 554782
0.177065767285, 555375
0.166666666667, 556035
0.25641025641, 556698
0.197693574959, 557912
0.101302460203, 558603
0.247191011236, 559048
0.172811059908, 559482
0.232300884956, 560386
0.200445434298, 561284
0.252525252525, 561779
0.245202558635, 562717
0.175879396985, 563314
0.229700854701, 564250
0.169902912621, 564868
0.165137614679, 565413
0.179372197309, 565859
0.283018867925, 566601
0.271041369472, 567302
0.116279069767, 567689
0.19368723099, 568386
0.372154115587, 569528
0.280561122244, 570027
0.257985257985, 570841
0.121951219512, 571251
0.197201017812, 572037
0.197132616487, 573711
0.143721633888, 574372
0.260145681582, 575333
0.217391304348, 575977
0.188383045526, 576614
0.215517241379, 577194
0.165912518854, 577857
0.333811916726, 579250
0.211352657005, 580078
0.296425457716, 581225
0.172201722017, 582038
0.0794912559618, 582667
0.230627306273, 583209
0.193798449612, 583596
0.127877237852, 584378
0.162790697674, 585023
0.175983436853, 585506
0.292096219931, 586379
0.432525951557, 587246
0.313479623824, 588522
0.333333333333, 589392
0.198717948718, 590172
0.205792682927, 590828
0.212201591512, 591582
0.18341307815, 592209
0.141010575793, 593060
0.160349854227, 593746
0.174165457184, 595124
0.164051355207, 596526
0.192069392813, 597333
0.413580246914, 598143
0.228136882129, 598932
0.143979057592, 599314
0.251831501832, 600406
0.185628742515, 601241
0.129659643436, 601858
0.0537634408602, 602509
0.175159235669, 603137
0.236439499305, 604575
0.247766043867, 605806
0.32, 606556
0.216417910448, 607226
0.0490196078431, 607634
0.172131147541, 608244
0.252365930599, 609195
0.244755244755, 610053
0.540540540541, 610867
0.189255189255, 611686
0.253054101222, 612259
0.449704142012, 613104
0.448798988622, 613895
0.123188405797, 614585
0.404172099087, 615352
0.219629375429, 616809
0.304726368159, 617613
0.183767228178, 618266
0.121951219512, 618676
0.178571428571, 619516
0.515527950311, 620321
0.491132332879, 621787
0.21879021879, 622564
0.152477763659, 623351
0.22113022113, 624165
0.452674897119, 625380
0.435630689207, 626149
0.176553672316, 626857
0.198706099815, 629021
0.147874306839, 629562
0.221674876847, 630374
0.256097560976, 631194
0.288197621226, 632287
0.253929866989, 633114
0.467502850627, 633991
0.221402214022, 634804
0.225563909774, 635602
0.454016298021, 636461
0.317948717949, 637436
0.162790697674, 638081
0.264672036824, 638950
0.0888324873096, 639344
0.16, 640094
0.275297619048, 640766
0.231871838111, 641952
0.253317249698, 642781
0.150918635171, 643543
0.108695652174, 644095
0.179425837321, 644513
0.15873015873, 645017
0.118343195266, 645524
0.222405271829, 646131
0.215568862275, 646966
0.254329004329, 647890
0.140728476821, 649098
0.168453292496, 649751
0.246153846154, 650726
0.191605839416, 651274
0.211267605634, 652126
0.171130952381, 652798
0.19375, 653598
0.139968895801, 654241
0.175953079179, 654923
0.225334957369, 655744
0.152792413066, 656693
0.224719101124, 657494
0.126582278481, 657889
0.452847805789, 658960
0.205570291777, 659714
0.189393939394, 660374
0.167597765363, 661090
0.298879202989, 661893
0.197368421053, 662501
0.093537414966, 663089
0.230263157895, 664001
0.0899742930591, 664390
0.260492040521, 665081
0.0877192982456, 665480
0.328546562228, 667778
0.427191679049, 669124
0.154411764706, 669804
0.444874274662, 670838
0.274566473988, 671184
0.302713987474, 672621
0.36488027366, 673498
0.247875354108, 674204
0.196671709531, 674865
0.287049399199, 675614
0.15243902439, 676106
0.0948509485095, 676475
0.143266475645, 677173
0.237603305785, 677657
0.120711562897, 678444
0.194805194805, 678906
0.158959537572, 679252
0.127201565558, 679763
0.262738853503, 680391
0.139275766017, 680750
0.181086519115, 681247
0.211161387632, 681910
0.243445692884, 682978
0.342084327765, 684235
0.173410404624, 684927
0.375264270613, 685873
0.0763358778626, 686266
0.175578611333, 687519
0.249287749288, 688221
0.158402203857, 688947
0.409990574929, 690008
0.436400541272, 691486
0.462555066079, 692167
0.421166306695, 693093
0.297101449275, 693783
0.0977198697068, 694397
0.133020344288, 695036
0.480295566502, 695848
0.195195195195, 696514
0.244360902256, 697578
0.256609642302, 698221
0.258620689655, 699033
0.051993067591, 699610
0.360915492958, 700178
0.196540880503, 700814
0.139171758316, 702287
0.379746835443, 703314
0.178082191781, 704774
0.185483870968, 705394
0.110081112399, 706257
0.405198776758, 707565
0.20381613183, 708718
0.25652173913, 709868
0.19387755102, 710358
0.251024590164, 711334
0.22859922179, 712362
0.0472440944882, 712997
0.219858156028, 713702
0.249406175772, 714544
0.107334525939, 715103
0.0986193293886, 715610
0.176282051282, 716234
0.307769929364, 717225
0.287637698898, 718042
0.19882179676, 718721
0.252145922747, 719653
0.218783351121, 720590
0.216216216216, 720960
0.18675721562, 721549
0.190274841438, 722495
0.197160883281, 723129
0.207373271889, 723780
0.301478953356, 724659
0.217903415783, 725508
0.203520352035, 726417
0.171606864275, 727058
0.202282157676, 728022
0.188133140376, 728713
0.238866396761, 729948
0.195195195195, 730614
0.198113207547, 731144
0.410079051383, 732156
0.358974358974, 733131
0.648389904265, 734280
0.253012048193, 735110
0.400213447172, 736047
0.495145631068, 737077
0.196581196581, 737662
0.230547550432, 738356
0.285412262156, 738829
0.274336283186, 739959
0.228426395939, 740550
0.233160621762, 741129
0.0817438692098, 741863
0.156445556946, 742662
0.138376383764, 743204
0.21613832853, 743898
0.186046511628, 744543
0.150554675119, 745174
0.0742574257426, 745578
0.154639175258, 746257
0.543307086614, 746892
0.225102319236, 748358
0.14888337469, 748761
0.174708818636, 749362
0.262751159196, 750009
0.19248395967, 751100
0.265700483092, 751514
0.204724409449, 752149
0.172413793103, 752758
0.111386138614, 753162
0.261941448382, 753811
0.253164556962, 754996
0.171073094868, 755639
0.232732732733, 756305
0.241675617615, 757236
0.140845070423, 757591
0.161538461538, 758241
0.121359223301, 758653
0.122038765255, 760046
0.232704402516, 760841
0.21420518602, 761728
0.0607287449393, 762222
0.214395099541, 762875
0.200854700855, 764045
0.284598214286, 764941
0.188022284123, 765659
0.304606240713, 766332
0.155440414508, 766718
0.223029045643, 767682
0.264598540146, 768778
0.322906155399, 769769
0.521496815287, 771025
0.352748154225, 772244
0.0976909413854, 772807
0.137283236994, 773499
0.191532258065, 773995
0.173852573018, 774714
0.102848101266, 775346
0.186846038864, 776015
0.164765525982, 776804
0.127610208817, 777235
0.102389078498, 777821
0.239463601533, 778343
0.511679644049, 779242
0.135396518375, 779759
0.391190006575, 781280
0.127118644068, 781752
0.220048899756, 782570
0.334951456311, 783600
0.177404295051, 784671
0.269230769231, 785061
0.235632183908, 785931
0.197368421053, 786311
0.183299389002, 787293
0.205223880597, 788097
0.273876404494, 788809
0.277088502895, 790018
0.31951053705, 791489
0.427435387674, 792495
0.204081632653, 792985
0.196078431373, 793801
0.481651376147, 794673
0.16228748068, 795320
0.265760197775, 796129
0.221036585366, 796785
0.102739726027, 797515
0.31007751938, 798160
0.255798090041, 799626
0.286085825748, 800395
0.197841726619, 801507
0.197022767075, 802649
0.258027522936, 803521
0.209452201933, 804452
0.0954653937947, 804871
0.456730769231, 806119
0.277959450621, 807648
0.302560124127, 808937
0.15015015015, 809603
0.213178294574, 810119
0.163551401869, 810761
0.159090909091, 811421
0.241379310345, 812146
0.362903225806, 812890
0.231676495366, 814077
0.0764192139738, 814535
0.0808625336927, 814906
0.120833333333, 816106
0.253036437247, 816600
0.257301808067, 817319
0.128755364807, 817785
0.242825607064, 818238
0.274888558692, 818911
0.11292834891, 820195
0.164974619289, 820589
0.164670658683, 821257
0.224586288416, 821680
0.195822454308, 822446
0.197238658777, 822953
0.125, 823953
0.411558669002, 825095
0.19801980198, 825802
0.270457697642, 826523
0.135135135135, 826930
0.190909090909, 827480
0.157657657658, 828146
0.214592274678, 829078
0.037037037037, 829483
0.163043478261, 830127
0.127877237852, 830518
0.0452898550725, 831070
0.0761421319797, 831464
0.201149425287, 832160
0.263364779874, 833432
0.210970464135, 834143
0.21113243762, 834664
0.206766917293, 835196
0.162229617304, 836398
0.35394265233, 837514
0.252659574468, 837890
0.119904076739, 838307
0.267295597484, 838943
0.151898734177, 839338
0.132352941176, 840018
0.13671875, 840530
0.27397260274, 840968
0.359560067682, 842150
0.348101265823, 842782
0.261989342806, 843908
0.124282982792, 844431
0.229820627803, 845323
0.256869772999, 846160
0.233990147783, 846972
0.200320512821, 847596
0.324675324675, 848520
0.317258883249, 849702
0.244360902256, 850234
0.132508833922, 850800
0.129068462402, 851691
0.120192307692, 852107
0.207286432161, 852903
0.123188405797, 853593
0.132689987937, 854422
0.1248049922, 855063
0.282258064516, 855931
0.221052631579, 856406
0.266030013643, 857139
0.174506828528, 857798
0.288461538462, 858526
0.281365313653, 859610
0.195167286245, 860148
0.225563909774, 861212
0.208333333333, 861908
0.487316421896, 862657
0.220883534137, 863155
0.217821782178, 863660
0.207920792079, 864165
0.165975103734, 864647
0.123711340206, 865132
0.186688311688, 865748
0.0761421319797, 866142
0.206258890469, 866845
0.147492625369, 867184
0.366218236173, 867853
0.21113243762, 868374
0.308641975309, 869265
0.0643382352941, 869809
0.252252252252, 870364
0.299429657795, 871416
0.385687732342, 872492
0.221489161169, 873553
0.230934479055, 874484
0.185406698565, 875320
0.246913580247, 875806
0.217041800643, 876428
0.19298245614, 876998
0.178268251273, 877587
0.204819277108, 878417
0.187064045656, 879994
0.215605749487, 880481
0.16835016835, 881372
0.194300518135, 881758
0.24025974026, 882528
0.249854735619, 884249
0.349761526232, 885507
0.185840707965, 886072
0.49356223176, 887237
0.259259259259, 887912
0.165816326531, 888304
0.380530973451, 888869
0.124716553288, 889310
0.281030444965, 889737
0.267857142857, 890577
0.211416490486, 891050
0.190417690418, 891864
0.232558139535, 892251
0.169117647059, 892931
0.269230769231, 893451
0.227272727273, 893825
0.286144578313, 894489
0.21875, 895129
0.23498694517, 895512
0.255164034022, 896335
0.206349206349, 896965
0.270072992701, 897650
0.129179331307, 898308
0.179569034318, 899561
0.251196172249, 899979
0.145939086294, 900767
0.179372197309, 901436
0.171052631579, 901816
0.2067381317, 902469
0.253929866989, 903296
0.336990595611, 903934
0.237341772152, 904566
0.166184971098, 905258
0.338312829525, 906396
0.348664688427, 907070
0.298387096774, 907690
0.176848874598, 908312
0.180616740088, 909447
0.239651416122, 909906
0.309050772627, 910812
0.25, 911452
0.185381355932, 912396
0.288161993769, 913038
0.232744783307, 913661
0.143312101911, 914289
0.277372262774, 914974
0.256723716381, 915383
0.319303338171, 916072
0.225352112676, 916782
0.42113323124, 917435
0.46090273363, 919008
0.30612244898, 919547
0.298329355609, 920385
0.245398773006, 921200
0.383707201889, 922047
0.248, 922672
0.202391904324, 923759
0.302114803625, 924421
0.353773584906, 925057
0.162213740458, 925581
0.409090909091, 926461
0.373406193078, 927559
0.284629981025, 928613
